chrom	chromStart	chromEnd	probeID	probe_strand
chr16	89341994	89341996	cg27513667	-
chr16	89342158	89342160	cg06778024	-
chr16	89343913	89343915	cg27468976	-
chr16	89344065	89344067	cg26481727	-
chr16	89374808	89374810	cg08057432	-
chr16	89375186	89375188	cg26946905	-
chr16	89375245	89375247	cg02582213	-
chr16	89379024	89379026	cg00926926	-
chr16	89379044	89379046	cg08595667	+
chr16	89395325	89395327	cg02226192	+
chr16	89395394	89395396	cg27660627	+
chr16	89402264	89402266	cg04340114	-
chr16	89472821	89472823	cg09300089	-
chr16	89484065	89484067	cg08726900	+
chr16	89506960	89506962	cg09560549	-
chr16	89523948	89523950	cg03286774	+
chr16	89696961	89696963	cg04544017	+
chr16	89724684	89724686	cg06755448	+
chr16	89764714	89764716	cg03809021	-
chr16	89817579	89817581	cg24800887	-
chr16	89877773	89877775	cg02973084	-
chr16	89931480	89931482	cg00867406	-
chr16	90008795	90008797	cg16445596	-
chr16	90026346	90026348	cg07860918	+
chr17	181743	181745	cg16438655	+
chr17	331064	331066	cg07155381	+
chr17	413304	413306	cg25045219	-
chr17	413401	413403	cg00842595	-
chr17	414270	414272	cg18457597	-
chr17	560358	560360	cg09006420	+
chr17	572548	572550	cg21090866	+
chr17	682355	682357	cg15137213	-
chr17	697157	697159	cg08886063	-
chr17	790147	790149	cg07479618	+
chr17	791854	791856	cg08106108	+
chr17	792187	792189	cg09245003	-
chr17	897504	897506	cg14235846	-
chr17	917698	917700	cg06097704	-
chr17	918305	918307	cg23283423	+
chr17	918354	918356	cg16094767	-
chr17	918380	918382	cg02459042	-
chr17	1004488	1004490	cg25027863	-
chr17	1008646	1008648	cg07493499	-
chr17	1031411	1031413	cg17298275	-
chr17	1032525	1032527	cg10532807	+
chr17	1095191	1095193	cg04478251	-
chr17	1095470	1095472	cg02135245	+
chr17	1125337	1125339	cg14458783	-
chr17	1186996	1186998	cg23753807	-
chr17	1193410	1193412	cg10243855	+
chr17	1201370	1201372	cg04042333	-
chr17	1201401	1201403	cg12747467	+
chr17	1201510	1201512	cg02352716	-
chr17	1474824	1474826	cg02723774	-
chr17	1482979	1482981	cg13312036	-
chr17	1483073	1483075	cg02104967	+
chr17	1588990	1588992	cg07943111	-
chr17	1730419	1730421	cg21824343	-
chr17	1730450	1730452	cg02736280	-
chr17	1998669	1998671	cg08454053	-
chr17	2056301	2056303	cg20664636	-
chr17	2063501	2063503	cg21138550	+
chr17	2071923	2071925	cg03625953	+
chr17	2181710	2181712	cg19503963	-
chr17	2232336	2232338	cg26927232	+
chr17	2263288	2263290	cg06568880	+
chr17	2324708	2324710	cg22556056	+
chr17	2396805	2396807	cg06970884	-
chr17	2512325	2512327	cg03216991	+
chr17	2795954	2795956	cg21526357	-
chr17	2796076	2796078	cg18553223	+
chr17	2796394	2796396	cg13443733	+
chr17	2796411	2796413	cg05890550	-
chr17	2796423	2796425	cg25373595	-
chr17	3004383	3004385	cg26604214	-
chr17	3571324	3571326	cg05051734	-
chr17	3590057	3590059	cg24748448	+
chr17	3590323	3590325	cg09019347	+
chr17	3590371	3590373	cg02212339	+
chr17	3609441	3609443	cg25004176	+
chr17	3720177	3720179	cg02225720	+
chr17	3754749	3754751	cg13254286	-
chr17	3801279	3801281	cg13984928	-
chr17	3801307	3801309	cg20765716	-
chr17	3812448	3812450	cg13165240	-
chr17	3945029	3945031	cg10095954	-
chr17	4175966	4175968	cg11477010	+
chr17	4176010	4176012	cg12077963	-
chr17	4176356	4176358	cg00277591	-
chr17	4178029	4178031	cg17331920	-
chr17	4178132	4178134	cg13468144	-
chr17	4178975	4178977	cg19557110	+
chr17	4715026	4715028	cg16472369	+
chr17	4717909	4717911	cg02286380	-
chr17	4785387	4785389	cg06419850	-
chr17	4859290	4859292	cg18015026	+
chr17	4899439	4899441	cg05529816	+
chr17	4899517	4899519	cg14275842	-
chr17	4899551	4899553	cg07834574	+
chr17	4899592	4899594	cg09036188	+
chr17	4899685	4899687	cg20814095	-
chr17	4903048	4903050	cg01739167	-
chr17	4944305	4944307	cg06130354	+
chr17	5078314	5078316	cg16732469	+
chr17	5235349	5235351	cg21337881	-
chr17	6090464	6090466	cg06421238	+
chr17	6444789	6444791	cg11001581	+
chr17	6556047	6556049	cg05676450	+
chr17	7018145	7018147	cg21040575	+
chr17	7022874	7022876	cg24720583	-
chr17	7262529	7262531	cg26248155	+
chr17	7336501	7336503	cg11807006	+
chr17	7336903	7336905	cg25671438	-
chr17	7351351	7351353	cg03666441	-
chr17	7384420	7384422	cg11838224	+
chr17	7408548	7408550	cg09568217	-
chr17	7549608	7549610	cg12045829	+
chr17	7552905	7552907	cg00757207	-
chr17	7626374	7626376	cg01479396	-
chr17	7651979	7651981	cg22237200	-
chr17	7704776	7704778	cg13658231	+
chr17	7744789	7744791	cg01330991	-
chr17	7851637	7851639	cg09911083	-
chr17	7854639	7854641	cg03854722	+
chr17	7854650	7854652	cg00014203	-
chr17	7854675	7854677	cg15853812	-
chr17	7854783	7854785	cg03719978	-
chr17	7854852	7854854	cg23404101	+
chr17	7854937	7854939	cg02459416	+
chr17	7854972	7854974	cg23671708	+
chr17	7855078	7855080	cg18410680	+
chr17	7855102	7855104	cg06518763	-
chr17	7855289	7855291	cg06614257	+
chr17	7855343	7855345	cg23033845	-
chr17	7855535	7855537	cg17977470	-
chr17	7888563	7888565	cg12870750	-
chr17	7888742	7888744	cg12353788	-
chr17	7888744	7888746	cg04674060	-
chr17	7888815	7888817	cg16519762	+
chr17	8153648	8153650	cg04658021	+
chr17	8360622	8360624	cg23574443	+
chr17	8466698	8466700	cg04460364	-
chr17	8475906	8475908	cg25921609	+
chr17	8479622	8479624	cg22588546	-
chr17	8867737	8867739	cg06613765	-
chr17	9023437	9023439	cg19711783	+
chr17	9700022	9700024	cg27253454	+
chr17	10825006	10825008	cg13337413	-
chr17	11240993	11240995	cg10282162	-
chr17	12081910	12081912	cg26779305	-
chr17	14073218	14073220	cg08036492	-
chr17	14201341	14201343	cg23792308	-
chr17	14206353	14206355	cg26751588	-
chr17	14211219	14211221	cg10825970	+
chr17	15032912	15032914	cg19079513	+
chr17	15409841	15409843	cg25417335	-
chr17	15619561	15619563	cg07048519	-
chr17	16297266	16297268	cg04592811	+
chr17	17021282	17021284	cg05928904	-
chr17	17119742	17119744	cg11733958	+
chr17	17155107	17155109	cg27376514	-
chr17	17222861	17222863	cg16696035	+
chr17	17305606	17305608	cg08693337	+
chr17	17491417	17491419	cg11972721	-
chr17	17722206	17722208	cg27059698	+
chr17	17779326	17779328	cg08293097	+
chr17	17793077	17793079	cg24931355	-
chr17	17809294	17809296	cg11851174	+
chr17	17812691	17812693	cg13721589	-
chr17	17921441	17921443	cg17514485	-
chr17	18744193	18744195	cg16662451	+
chr17	19534907	19534909	cg10718608	-
chr17	19534939	19534941	cg08895056	-
chr17	19772471	19772473	cg06135285	-
chr17	19973802	19973804	cg05421487	-
chr17	20086988	20086990	cg04554564	+
chr17	20122748	20122750	cg22675702	+
chr17	21034443	21034445	cg15752436	+
chr17	27292919	27292921	cg07564598	+
chr17	27544763	27544765	cg04911139	-
chr17	27586428	27586430	cg15742818	+
chr17	27878913	27878915	cg19001909	+
chr17	28125948	28125950	cg05475440	-
chr17	28613907	28613909	cg22686523	-
chr17	28648960	28648962	cg13569987	-
chr17	28742652	28742654	cg17933764	-
chr17	28908802	28908804	cg04164584	+
chr17	29005627	29005629	cg26307359	+
chr17	29562116	29562118	cg12800734	-
chr17	29562807	29562809	cg03739177	+
chr17	29591319	29591321	cg16755500	-
chr17	29613385	29613387	cg14215472	-
chr17	29613490	29613492	cg21101720	+
chr17	30364002	30364004	cg03598112	-
chr17	30975216	30975218	cg19426413	-
chr17	30975647	30975649	cg06909288	+
chr17	31309844	31309846	cg07137244	+
chr17	31484937	31484939	cg26624105	-
chr17	31696379	31696381	cg00956759	-
chr17	32493388	32493390	cg26557540	+
chr17	32943996	32943998	cg23845168	+
chr17	33111976	33111978	cg09102690	+
chr17	35090093	35090095	cg17036418	+
chr17	35099865	35099867	cg08154963	-
chr17	35241578	35241580	cg05897169	-
chr17	35241771	35241773	cg13451886	+
chr17	35245680	35245682	cg08625239	-
chr17	35449663	35449665	cg02380585	-
chr17	35488412	35488414	cg22763680	-
chr17	35490139	35490141	cg03794801	-
chr17	35796267	35796269	cg04790749	+
chr17	35875456	35875458	cg02483931	-
chr17	35890955	35890957	cg08542715	+
chr17	36182105	36182107	cg08963495	-
chr17	36182111	36182113	cg05651292	-
chr17	36182111	36182113	cg10057085	-
chr17	36544383	36544385	cg24073161	-
chr17	36657980	36657982	cg08967106	+
chr17	37147031	37147033	cg17939040	+
chr17	37180287	37180289	cg26534468	-
chr17	37476890	37476892	cg13417891	-
chr17	37493541	37493543	cg20695611	-
chr17	37606008	37606010	cg03930965	+
chr17	37829292	37829294	cg13536447	+
chr17	38465163	38465165	cg03930313	+
chr17	38868147	38868149	cg16207110	+
chr17	38900024	38900026	cg25405787	-
chr17	39166076	39166078	cg07330481	-
chr17	39800648	39800650	cg08441850	+
chr17	39924124	39924126	cg22144450	+
chr17	39940317	39940319	cg13200575	-
chr17	40027476	40027478	cg17344932	+
chr17	40074945	40074947	cg03724728	-
chr17	40093012	40093014	cg24975211	+
chr17	40093098	40093100	cg09304381	-
chr17	40093176	40093178	cg14829516	+
chr17	40093232	40093234	cg01341751	-
chr17	40093338	40093340	cg02030908	+
chr17	40134542	40134544	cg06833098	+
chr17	40283762	40283764	cg26854588	-
chr17	40316866	40316868	cg19458020	+
chr17	40316913	40316915	cg15803221	-
chr17	40316969	40316971	cg02898721	-
chr17	40337569	40337571	cg13274938	-
chr17	40510563	40510565	cg06786600	-
chr17	40552350	40552352	cg13341982	+
chr17	40552385	40552387	cg19192626	-
chr17	40560953	40560955	cg26960939	+
chr17	40560989	40560991	cg16047279	-
chr17	40561022	40561024	cg07248223	-
chr17	40565422	40565424	cg17067993	-
chr17	40565635	40565637	cg07388018	-
chr17	40607991	40607993	cg03917473	-
chr17	40994077	40994079	cg11420633	-
chr17	41419974	41419976	cg19832556	+
chr17	41801386	41801388	cg19478539	-
chr17	41973641	41973643	cg13917614	+
chr17	42132027	42132029	cg00435173	-
chr17	42288003	42288005	cg16777510	+
chr17	42315363	42315365	cg25330422	+
chr17	42418214	42418216	cg27196880	+
chr17	42671401	42671403	cg20669292	-
chr17	42673779	42673781	cg24375399	+
chr17	43015689	43015691	cg06422947	+
chr17	43018675	43018677	cg25070639	-
chr17	43591897	43591899	cg19020855	+
chr17	43592032	43592034	cg22982093	+
chr17	44068892	44068894	cg12240637	+
chr17	44087064	44087066	cg19163395	+
chr17	44213050	44213052	cg23883802	-
chr17	44348649	44348651	cg24457026	+
chr17	44363933	44363935	cg25338843	-
chr17	44558637	44558639	cg20301962	-
chr17	44850869	44850871	cg23948703	+
chr17	44960058	44960060	cg00164949	+
chr17	45092974	45092976	cg05349016	+
chr17	45165223	45165225	cg08351131	+
chr17	45225408	45225410	cg09264140	+
chr17	45241532	45241534	cg15194531	-
chr17	45241769	45241771	cg11223933	+
chr17	45242003	45242005	cg21617353	-
chr17	45242014	45242016	cg20408776	-
chr17	45261855	45261857	cg13001868	+
chr17	45261960	45261962	cg04992638	-
chr17	45262129	45262131	cg03048083	+
chr17	45262144	45262146	cg01627847	+
chr17	45262147	45262149	cg08124910	+
chr17	45262221	45262223	cg24542751	+
chr17	45371756	45371758	cg06452354	-
chr17	45405749	45405751	cg27244773	-
chr17	45407032	45407034	cg22153994	+
chr17	45496651	45496653	cg27229366	+
chr17	46170866	46170868	cg21214508	+
chr17	46929133	46929135	cg21239660	+
chr17	47184893	47184895	cg22892373	+
chr17	47207961	47207963	cg17233517	+
chr17	47621955	47621957	cg19184885	+
chr17	47687049	47687051	cg05064936	+
chr17	47707839	47707841	cg23673974	+
chr17	47981743	47981745	cg22589778	+
chr17	48113339	48113341	cg01722297	+
chr17	48472744	48472746	cg14179401	-
chr17	48719545	48719547	cg11561737	-
chr17	49132955	49132957	cg18208707	+
chr17	49219905	49219907	cg03419646	-
chr17	49220149	49220151	cg11133963	+
chr17	49252189	49252191	cg16378063	-
chr17	49277852	49277854	cg27059140	-
chr17	49294763	49294765	cg07050712	+
chr17	49889485	49889487	cg22759624	+
chr17	50173283	50173285	cg27224791	+
chr17	50185575	50185577	cg24540710	-
chr17	50185797	50185799	cg16514513	+
chr17	50185811	50185813	cg03743861	+
chr17	50185827	50185829	cg11615029	+
chr17	50185836	50185838	cg11993636	-
chr17	50185842	50185844	cg25735490	+
chr17	50189782	50189784	cg10820084	-
chr17	50198985	50198987	cg05302100	-
chr17	50264873	50264875	cg10469520	-
chr17	50270697	50270699	cg20221707	+
chr17	50429023	50429025	cg18038894	+
chr17	50779991	50779993	cg15046489	-
chr17	50892995	50892997	cg00777445	+
chr17	54116906	54116908	cg00082912	+
chr17	55750391	55750393	cg08264507	-
chr17	56916661	56916663	cg15033511	-
chr17	57045466	57045468	cg02486253	+
chr17	57089787	57089789	cg06483820	-
chr17	57596508	57596510	cg03156170	-
chr17	57608579	57608581	cg06966839	+
chr17	57956394	57956396	cg11886187	-
chr17	58268477	58268479	cg12570429	+
chr17	58277969	58277971	cg14619064	+
chr17	58278069	58278071	cg07110356	+
chr17	58329726	58329728	cg07002058	-
chr17	58329785	58329787	cg20783697	-
chr17	58330835	58330837	cg03649649	-
chr17	58331326	58331328	cg15035143	+
chr17	58331329	58331331	cg21232937	+
chr17	58331332	58331334	cg00057966	-
chr17	58331442	58331444	cg00176888	-
chr17	58331649	58331651	cg26112797	-
chr17	58331666	58331668	cg10530767	-
chr17	58332156	58332158	cg01951274	+
chr17	58332172	58332174	cg19466818	-
chr17	58336615	58336617	cg20191066	+
chr17	58338116	58338118	cg10537807	+
chr17	59151211	59151213	cg10822495	-
chr17	59151256	59151258	cg02656609	-
chr17	59642320	59642322	cg19533977	-
chr17	59851912	59851914	cg22663389	-
chr17	60139053	60139055	cg21158087	-
chr17	60150352	60150354	cg26297547	+
chr17	61149352	61149354	cg15285436	-
chr17	61157508	61157510	cg02312904	+
chr17	61403368	61403370	cg07095230	-
chr17	62138287	62138289	cg09667001	+
chr17	62648735	62648737	cg24368031	+
chr17	63702842	63702844	cg20157577	+
chr17	63770524	63770526	cg08782002	-
chr17	63932290	63932292	cg08355301	-
chr17	63932474	63932476	cg09648933	-
chr17	63997790	63997792	cg03554335	+
chr17	64006961	64006963	cg12076102	+
chr17	64006981	64006983	cg20701457	+
chr17	64020557	64020559	cg02898493	+
chr17	64020590	64020592	cg24080793	+
chr17	64020592	64020594	cg16047144	+
chr17	64020861	64020863	cg07259110	-
chr17	64020869	64020871	cg10237362	-
chr17	64175163	64175165	cg21519701	+
chr17	64177873	64177875	cg09335712	-
chr17	64210205	64210207	cg26007445	+
chr17	64748415	64748417	cg24361586	+
chr17	64781625	64781627	cg01720033	-
chr17	64833857	64833859	cg06064179	-
chr17	65039976	65039978	cg25554496	+
chr17	66460738	66460740	cg16808922	+
chr17	66786294	66786296	cg01160079	-
chr17	67140363	67140365	cg15015109	+
chr17	67475186	67475188	cg15536947	+
chr17	67475204	67475206	cg18596621	+
chr17	67475230	67475232	cg24613558	+
chr17	67475344	67475346	cg15756507	-
chr17	67491345	67491347	cg02018291	+
chr17	67491983	67491985	cg05059607	+
chr17	67975077	67975079	cg06383798	+
chr17	68255467	68255469	cg12332239	-
chr17	68455423	68455425	cg00685984	+
chr17	68596101	68596103	cg24064639	+
chr17	68822128	68822130	cg08850641	-
chr17	69581594	69581596	cg05157340	+
chr17	73028309	73028311	cg26310429	+
chr17	73093028	73093030	cg22263591	-
chr17	73093046	73093048	cg08853318	-
chr17	73201860	73201862	cg19174634	+
chr17	74326472	74326474	cg14823789	-
chr17	74465069	74465071	cg08087047	-
chr17	74752049	74752051	cg06289802	+
chr17	74759507	74759509	cg06389019	-
chr17	74921844	74921846	cg19985030	-
chr17	75077604	75077606	cg25660390	-
chr17	75265798	75265800	cg04686354	+
chr17	75266263	75266265	cg23498628	-
chr17	75509935	75509937	cg04662056	+
chr17	75509956	75509958	cg21793127	+
chr17	75509964	75509966	cg25422797	+
chr17	75510058	75510060	cg06458238	+
chr17	75510148	75510150	cg25743345	+
chr17	75588535	75588537	cg08781140	+
chr17	75707226	75707228	cg20327784	-
chr17	75753612	75753614	cg16916914	-
chr17	76007749	76007751	cg00590152	+
chr17	76270242	76270244	cg04912316	-
chr17	76270492	76270494	cg16429214	+
chr17	76276282	76276284	cg00950381	+
chr17	76334226	76334228	cg09978734	-
chr17	76498203	76498205	cg24757533	-
chr17	76528769	76528771	cg24726137	-
chr17	76534904	76534906	cg02057796	-
chr17	76643811	76643813	cg00440980	-
chr17	76709723	76709725	cg12472603	+
chr17	76713579	76713581	cg20832875	+
chr17	77100119	77100121	cg20610950	+
chr17	77100156	77100158	cg11597902	+
chr17	77100299	77100301	cg11186858	+
chr17	77129813	77129815	cg19830983	+
chr17	77211176	77211178	cg04308797	+
chr17	77212367	77212369	cg21811284	-
chr17	77320300	77320302	cg15401418	-
chr17	77320397	77320399	cg20305489	-
chr17	77364394	77364396	cg23716141	-
chr17	77373401	77373403	cg20275528	+
chr17	77373574	77373576	cg12783819	+
chr17	77373856	77373858	cg05184938	+
chr17	77374201	77374203	cg02320862	+
chr17	77374528	77374530	cg12985929	+
chr17	77408480	77408482	cg19422205	+
chr17	77441616	77441618	cg27415283	+
chr17	77449822	77449824	cg07324245	-
chr17	77450367	77450369	cg14885762	-
chr17	77450466	77450468	cg00324097	-
chr17	77450509	77450511	cg19654743	-
chr17	77450578	77450580	cg06513247	+
chr17	77453828	77453830	cg23343486	+
chr17	77455961	77455963	cg14011789	-
chr17	77475110	77475112	cg19948701	+
chr17	77475120	77475122	cg15229994	+
chr17	77475163	77475165	cg14773822	+
chr17	77477987	77477989	cg06791979	+
chr17	77528072	77528074	cg26534812	+
chr17	77543818	77543820	cg01824933	-
chr17	77543830	77543832	cg11841704	-
chr17	77999058	77999060	cg11546131	-
chr17	77999886	77999888	cg14523804	-
chr17	78121605	78121607	cg06853339	-
chr17	78121652	78121654	cg18512780	-
chr17	78121685	78121687	cg03297901	-
chr17	78125194	78125196	cg19950606	-
chr17	78125482	78125484	cg27410601	-
chr17	78130620	78130622	cg03190661	-
chr17	78130804	78130806	cg20943461	-
chr17	78133451	78133453	cg26003388	-
chr17	78134057	78134059	cg01791634	+
chr17	78258047	78258049	cg16810279	-
chr17	78263374	78263376	cg17332306	+
chr17	78365084	78365086	cg21348406	+
chr17	78563653	78563655	cg08248231	-
chr17	78779460	78779462	cg08545136	-
chr17	78818603	78818605	cg27578381	+
chr17	78854115	78854117	cg20761853	+
chr17	78854173	78854175	cg15010903	+
chr17	78854194	78854196	cg01761758	-
chr17	78862165	78862167	cg27549186	+
chr17	78897607	78897609	cg19295840	-
chr17	78993368	78993370	cg06191068	+
chr17	79047163	79047165	cg16935790	+
chr17	79814684	79814686	cg07914856	-
chr17	79815084	79815086	cg00039801	-
chr17	79840557	79840559	cg22353329	+
chr17	80023960	80023962	cg24805759	-
chr17	80024033	80024035	cg25532627	+
chr17	80024197	80024199	cg21048763	-
chr17	80139346	80139348	cg21954542	-
chr17	80649800	80649802	cg18758433	-
chr17	80708984	80708986	cg18780100	+
chr17	80709133	80709135	cg01498832	+
chr17	80709656	80709658	cg25985643	+
chr17	80725021	80725023	cg24667756	+
chr17	80751669	80751671	cg21143224	+
chr17	80774218	80774220	cg11222173	+
chr17	80774276	80774278	cg11153071	+
chr17	80774670	80774672	cg00523683	+
chr17	80779472	80779474	cg14343513	+
chr17	80779955	80779957	cg22386583	+
chr17	80780025	80780027	cg12654199	-
chr17	80780086	80780088	cg15230985	-
chr17	80812554	80812556	cg04162316	-
chr17	80834259	80834261	cg11637695	+
chr17	80834386	80834388	cg22644320	+
chr17	80834769	80834771	cg19122260	+
chr17	80846590	80846592	cg23019125	-
chr17	80847803	80847805	cg26360197	-
chr17	80847953	80847955	cg16541275	+
chr17	80876115	80876117	cg16116279	-
chr17	80877702	80877704	cg02251850	+
chr17	80925591	80925593	cg06091647	+
chr17	80942766	80942768	cg16438182	+
chr17	80951477	80951479	cg18425700	-
chr17	81025839	81025841	cg07459019	-
chr17	81031861	81031863	cg09138892	-
chr17	81032286	81032288	cg09187107	-
chr17	81073894	81073896	cg06710464	-
chr17	81074022	81074024	cg25043129	-
chr17	81074071	81074073	cg19460836	+
chr17	81119681	81119683	cg03809847	-
chr17	81155117	81155119	cg26783127	-
chr17	81155250	81155252	cg23334433	-
chr17	81259686	81259688	cg21848117	+
chr17	81266102	81266104	cg26250129	+
chr17	81270357	81270359	cg05919238	-
chr17	81270741	81270743	cg14176339	-
chr17	81285239	81285241	cg07003587	-
chr17	81285482	81285484	cg08224920	+
chr17	81286162	81286164	cg22186315	-
chr17	81343301	81343303	cg04751035	-
chr17	81417229	81417231	cg10294853	+
chr17	81417270	81417272	cg05715751	+
